,age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,Predicted Income
409,38,4,272476,13,2,10,5,4,0,0,0,24,39,>50K
410,36,4,175130,7,0,14,4,4,0,0,0,40,39,<=50K
411,33,4,118941,9,2,0,5,4,0,0,0,40,39,<=50K
412,19,4,164339,9,4,5,3,4,1,1055,0,70,39,<=50K
413,22,3,213291,12,4,7,3,4,1,0,0,25,39,<=50K
414,42,0,55457,6,2,0,0,4,1,0,0,40,25,<=50K
415,50,4,280292,6,2,14,0,4,1,0,0,40,39,<=50K
416,30,4,446894,9,2,5,0,4,1,0,0,30,39,<=50K
417,37,7,67083,10,2,10,2,1,1,0,0,40,0,<=50K
418,54,5,159219,15,2,10,0,4,1,99999,0,40,39,>50K
419,52,5,168539,13,4,3,1,4,1,0,0,40,39,<=50K
420,65,4,88145,2,2,5,0,3,1,0,0,40,27,<=50K
421,33,4,150309,9,0,2,1,4,0,0,0,40,39,<=50K
422,25,4,122999,10,4,13,2,4,1,0,0,40,39,<=50K
423,24,4,302195,13,4,12,1,4,1,0,0,45,39,<=50K
424,26,4,210982,11,5,0,4,2,0,114,0,40,39,<=50K
425,39,4,177140,9,5,0,1,4,1,0,0,40,39,<=50K
426,59,4,113838,9,0,8,1,4,0,0,0,40,39,<=50K
427,29,4,97165,10,4,0,4,4,0,0,0,40,39,<=50K
428,47,4,104301,7,4,8,3,4,0,0,0,45,39,<=50K
429,23,3,192028,10,4,7,3,4,0,0,0,35,39,<=50K
430,64,5,115931,9,2,14,0,4,1,0,0,50,39,<=50K
431,21,4,147280,9,4,8,3,3,1,0,0,20,39,<=50K
432,32,4,185433,10,2,0,5,2,0,0,0,40,39,<=50K
433,26,4,599057,9,4,3,1,2,0,0,0,37,39,<=50K
434,19,3,50626,10,4,7,3,2,0,0,0,20,39,<=50K
435,62,6,71467,14,2,10,0,4,1,0,0,40,39,>50K
436,32,4,183977,13,2,2,0,4,1,0,0,55,39,>50K
437,75,3,26586,6,3,7,1,4,0,0,0,5,39,<=50K
438,45,6,196858,9,2,3,0,4,1,0,0,60,39,<=50K
439,31,4,160594,13,2,3,0,4,1,0,1887,50,39,>50K
440,32,4,65278,9,2,0,0,4,1,2580,0,40,39,<=50K
441,24,4,102258,13,2,12,0,4,1,0,0,40,39,<=50K
442,25,4,196947,13,4,12,3,4,0,0,0,40,39,<=50K
443,41,6,233150,9,2,3,0,4,1,0,0,60,39,<=50K
444,18,4,42857,10,4,12,3,4,0,0,0,20,39,<=50K
445,44,4,118059,16,2,10,0,4,1,0,0,55,39,>50K
446,40,4,169262,10,2,3,0,4,1,3411,0,50,39,<=50K
447,27,4,95108,13,4,10,1,4,1,0,0,40,39,<=50K
448,23,4,161092,13,4,0,3,4,1,0,0,40,39,<=50K
449,21,4,345253,10,4,0,1,3,1,2174,0,40,39,<=50K
450,37,7,111275,9,2,14,0,4,1,0,0,40,39,<=50K
451,65,6,178878,9,2,4,0,4,1,0,0,48,39,<=50K
452,43,0,157237,14,2,10,0,4,1,0,0,40,39,>50K
453,45,4,155664,9,4,0,1,4,1,0,0,44,39,<=50K
454,24,7,322658,13,4,3,1,4,0,0,0,40,39,<=50K
455,24,4,208503,10,4,6,1,4,1,0,0,42,39,<=50K
456,19,1,223326,10,4,11,3,4,1,0,1721,35,39,<=50K
457,37,4,20308,13,2,10,0,4,1,0,0,65,39,>50K
458,24,4,124751,9,4,0,3,4,0,0,0,35,39,<=50K
459,34,4,113364,10,2,6,0,4,1,0,0,40,10,<=50K
460,50,7,196900,9,2,8,5,4,0,0,0,39,39,<=50K
461,36,4,168170,9,2,2,0,4,1,0,0,40,33,<=50K
462,39,4,205338,13,2,12,0,4,1,0,0,60,39,>50K
463,44,6,98806,4,2,2,0,4,1,0,0,38,39,<=50K
464,45,7,226452,9,2,8,0,4,1,0,0,40,39,<=50K
465,32,7,479179,7,4,11,3,4,1,0,0,40,39,<=50K
466,47,0,471990,14,2,3,0,2,1,0,0,40,39,>50K
467,50,4,44728,9,2,6,0,4,1,0,0,40,39,<=50K
468,32,4,33117,11,2,8,0,4,1,0,0,40,39,<=50K
469,19,4,264876,9,4,5,3,4,1,0,0,40,39,<=50K
470,19,3,47235,10,4,7,3,4,0,0,0,20,39,<=50K
471,28,7,293628,14,0,10,1,4,1,0,0,10,27,<=50K
472,28,4,193122,9,0,12,2,4,1,0,0,50,39,<=50K
473,39,0,149347,14,4,10,1,4,1,0,0,40,31,<=50K
474,21,4,129172,10,4,8,1,4,1,2907,0,40,39,<=50K
475,73,6,151255,10,6,4,1,4,0,0,0,75,39,<=50K
476,39,4,98886,4,2,8,0,4,1,4508,0,40,25,<=50K
477,25,4,238673,10,4,6,1,4,1,0,0,40,39,<=50K
478,31,4,137991,10,1,12,5,4,0,0,0,20,39,<=50K
479,51,4,85942,10,0,12,1,4,0,0,0,32,39,<=50K
480,39,4,85783,13,2,0,5,4,0,0,0,28,39,>50K
481,31,4,174789,13,0,5,3,4,1,0,0,40,39,<=50K
482,21,4,457162,10,4,12,3,2,1,0,0,17,39,<=50K
483,46,4,176026,13,0,3,1,4,1,27828,0,50,39,>50K
484,73,4,88594,9,0,3,1,4,0,0,0,35,39,<=50K
485,41,4,311101,9,0,2,1,4,1,0,0,40,39,<=50K
486,20,4,273989,9,4,14,3,4,1,0,0,40,39,<=50K
487,27,4,370242,12,4,8,1,4,1,0,0,30,39,<=50K
488,24,4,194630,13,4,10,1,4,1,0,0,35,39,<=50K
489,20,4,313817,10,2,2,0,4,1,0,0,40,39,<=50K
490,39,4,195843,11,4,6,3,4,1,0,0,40,39,<=50K
491,27,4,203160,13,4,5,1,4,1,0,0,28,39,<=50K
492,33,4,175856,7,2,12,0,4,1,0,0,60,39,<=50K
493,33,4,75435,9,2,5,0,0,1,0,0,40,39,<=50K
494,36,7,291676,5,2,2,0,2,1,0,0,40,39,<=50K
495,55,4,192869,10,2,3,0,4,1,0,0,36,39,>50K
496,19,4,124464,10,4,6,3,4,1,0,0,40,39,<=50K
497,35,4,98776,9,4,3,1,4,1,0,0,60,39,<=50K
498,34,4,107960,3,4,6,2,1,1,0,0,40,24,<=50K
499,62,7,312286,15,0,10,1,4,0,0,0,35,39,<=50K
500,33,6,48520,10,2,2,0,4,1,0,0,40,39,<=50K
501,39,4,224541,5,2,2,0,4,1,4386,0,55,25,>50K
502,36,1,237713,10,2,13,0,4,1,0,0,40,39,>50K
503,41,4,309990,13,0,0,4,4,0,0,0,33,39,<=50K
504,39,6,37019,9,2,2,0,4,1,0,0,60,39,<=50K
505,38,3,48976,9,2,7,5,4,0,0,1887,10,39,>50K
506,18,4,170183,9,4,0,3,4,0,0,0,10,39,<=50K
507,61,4,142988,10,2,3,0,4,1,15024,0,45,39,>50K
508,20,0,163205,11,4,0,3,4,0,0,0,36,39,<=50K
509,35,6,455379,9,2,14,0,4,1,0,0,65,39,>50K
510,27,4,104423,9,4,6,3,4,1,0,0,40,39,<=50K
511,66,4,104936,6,6,8,4,4,0,0,0,38,39,<=50K
512,21,4,542610,9,4,14,2,2,1,0,0,40,39,<=50K
513,20,4,208117,10,4,8,3,4,0,0,0,18,39,<=50K
514,34,4,105141,10,0,0,3,4,1,0,0,40,39,<=50K
515,63,4,156120,3,4,9,1,4,0,0,0,50,27,<=50K
516,20,3,38455,9,4,7,4,4,1,0,0,40,39,<=50K
517,31,4,213339,9,5,13,1,4,0,0,0,40,39,<=50K
518,41,4,177989,16,2,10,0,4,1,0,2051,60,39,<=50K
519,64,7,107732,2,2,4,0,3,1,0,0,45,3,<=50K
520,32,4,312403,13,4,3,1,4,0,0,0,40,39,<=50K
521,30,1,176992,9,2,14,0,4,1,0,0,50,39,<=50K
522,36,6,84294,13,2,4,0,4,1,0,0,72,39,<=50K
523,22,4,143062,10,4,4,3,4,1,0,0,12,39,<=50K
524,53,1,139671,10,2,3,0,4,1,0,0,50,39,>50K
525,50,4,116814,9,6,0,1,0,0,0,0,40,39,<=50K
526,36,4,37778,13,2,3,0,4,1,0,0,40,39,>50K
527,41,5,240900,7,2,3,0,4,1,0,0,40,39,>50K
528,55,4,202652,13,4,3,1,4,0,0,0,35,39,<=50K
529,38,4,52187,13,2,12,0,4,1,15024,0,50,39,>50K
530,28,4,349751,13,4,3,1,2,1,2174,0,50,39,<=50K
531,24,1,238384,13,4,10,3,4,0,0,0,37,39,<=50K
532,60,4,209844,10,0,0,2,4,0,0,0,40,39,<=50K
533,54,4,333301,6,2,8,0,2,1,0,0,40,39,<=50K
534,27,5,214974,9,2,2,0,4,1,0,0,60,39,<=50K
535,30,4,113453,14,2,10,5,4,0,0,0,30,39,>50K
536,54,4,162238,9,6,14,1,4,1,0,0,45,39,<=50K
537,44,4,98779,10,2,2,0,4,1,5178,0,40,39,>50K
538,52,4,165001,9,2,14,0,4,1,0,0,60,39,<=50K
539,18,4,78528,7,4,8,3,4,1,0,0,20,39,<=50K
540,55,4,353881,4,2,14,0,4,1,0,0,50,39,<=50K
541,35,4,251396,13,2,10,0,4,1,0,0,50,39,>50K
542,37,4,178100,13,0,3,1,4,0,0,0,40,39,<=50K
543,22,4,416165,10,4,0,3,4,0,0,0,40,39,<=50K
544,45,4,177536,13,2,3,0,4,1,0,0,45,8,>50K
545,38,4,203717,13,2,4,0,4,1,0,0,60,39,>50K
546,48,4,107231,13,2,10,0,4,1,0,0,40,39,>50K
547,35,4,106448,11,2,8,0,4,1,0,0,40,39,>50K
548,21,4,196816,11,2,2,2,4,1,0,0,50,39,<=50K
549,37,6,191342,9,2,2,0,1,1,0,0,60,30,<=50K
550,18,4,170194,7,4,12,3,4,1,0,0,25,39,<=50K
551,26,4,113587,6,0,6,3,4,1,0,0,35,39,<=50K
552,48,5,72425,13,2,2,0,4,1,0,0,50,39,>50K
553,51,4,217480,10,5,0,1,2,1,8614,0,40,39,>50K
554,52,4,120914,10,2,2,0,4,1,0,0,40,39,>50K
555,32,7,33945,13,2,4,0,4,1,0,0,40,39,<=50K
556,39,6,199753,13,2,8,0,4,1,0,0,60,39,<=50K
557,51,4,144284,13,2,10,0,4,1,0,0,40,39,>50K
558,54,4,53833,13,2,12,0,4,1,0,0,50,39,>50K
559,21,4,151158,10,4,10,1,4,0,0,0,25,39,<=50K
560,43,4,125577,9,5,0,4,2,0,0,0,40,39,<=50K
561,32,4,242323,10,4,0,3,4,0,0,0,40,39,<=50K
562,31,7,195181,14,2,10,0,4,1,0,0,35,39,>50K
563,73,3,145748,9,2,7,0,4,1,0,0,8,39,<=50K
564,26,4,341672,10,4,0,2,1,1,0,0,60,18,<=50K
565,35,4,116369,9,4,2,1,4,1,0,0,40,39,<=50K
566,73,4,113446,3,2,3,0,4,1,0,0,54,39,<=50K
567,25,6,121285,13,4,12,1,4,0,0,0,40,39,<=50K
568,58,6,25124,11,2,4,0,4,1,0,2377,65,39,<=50K
569,32,4,182274,9,5,8,3,4,0,0,0,37,39,<=50K
570,28,4,103548,13,2,10,0,4,1,0,0,40,39,>50K
571,41,6,38434,14,4,12,1,4,0,0,0,30,39,<=50K
572,53,6,317313,9,2,2,0,4,1,0,0,48,39,<=50K
573,49,4,177543,9,5,0,4,4,0,0,0,35,39,<=50K
574,55,4,139834,13,2,10,0,4,1,0,0,40,39,>50K
575,29,4,118478,10,2,0,5,4,0,7298,0,50,39,>50K
576,28,6,147951,11,2,4,0,4,1,0,0,80,39,<=50K
577,44,4,201734,9,2,2,0,4,1,0,0,45,39,>50K
578,41,4,198196,14,2,3,0,4,1,0,0,45,39,>50K
579,26,4,141876,11,2,12,0,4,1,3103,0,45,39,>50K
580,23,4,325179,9,2,12,0,4,1,0,0,40,39,<=50K
581,37,6,143774,13,2,10,5,4,0,0,0,40,10,>50K
582,23,4,152328,13,4,10,3,4,1,13550,0,50,39,>50K
583,33,4,479600,10,4,8,4,2,0,0,0,40,39,<=50K
584,44,4,180599,9,4,2,3,4,1,0,0,40,39,<=50K
585,21,4,448026,10,4,11,3,4,1,2907,0,30,39,<=50K
586,36,4,300333,7,2,3,0,4,1,0,0,40,4,<=50K
587,44,1,184105,13,2,0,0,4,1,5013,0,40,39,<=50K
588,23,4,202084,9,4,8,4,2,0,0,0,40,39,<=50K
589,26,4,29515,9,0,3,3,4,1,0,0,40,39,<=50K
590,32,4,247328,3,4,8,1,4,1,0,0,40,25,<=50K
591,31,4,188246,10,2,5,0,4,1,0,0,40,39,>50K
592,50,1,105788,9,5,3,4,2,0,6497,0,35,39,<=50K
593,18,5,352640,10,4,0,3,4,0,0,0,20,39,<=50K
594,49,4,132576,13,2,3,0,4,1,0,0,50,39,>50K
595,59,4,128829,9,0,8,1,4,0,0,0,40,39,<=50K
596,38,4,93140,9,5,6,4,2,0,0,0,28,39,<=50K
597,50,5,155965,10,2,12,0,4,1,0,0,55,39,>50K
598,51,5,335902,10,2,2,0,4,1,0,1672,55,39,<=50K
599,22,4,158522,10,4,6,3,1,1,0,0,35,39,<=50K
600,54,4,174806,9,2,6,5,4,0,0,0,40,39,<=50K
601,37,4,32207,9,4,14,1,4,1,0,0,40,39,<=50K
602,31,4,43607,13,6,0,4,4,1,0,0,60,39,<=50K
603,67,7,168224,13,2,3,0,4,1,0,0,40,39,<=50K
604,43,3,180318,7,5,7,2,4,1,0,0,40,39,<=50K
605,21,4,311376,10,4,3,2,4,0,0,0,40,39,<=50K
606,30,4,101562,9,4,0,1,4,0,0,0,40,39,<=50K
607,32,1,267859,10,2,11,0,4,1,0,0,50,4,<=50K
608,36,4,86143,11,4,2,3,1,1,0,0,40,39,<=50K
609,33,1,217304,13,4,0,1,2,1,0,0,40,39,<=50K
610,37,4,410034,9,2,2,0,4,1,0,0,56,39,>50K
611,29,4,293073,15,2,10,0,4,1,7298,0,48,39,>50K
612,18,3,39493,10,4,7,3,4,1,0,0,30,39,<=50K
613,26,4,247425,10,4,12,1,2,1,0,0,40,13,<=50K
614,51,4,128338,4,2,10,0,4,1,0,0,40,39,<=50K
615,39,4,189344,9,2,6,0,4,1,0,0,40,25,<=50K
616,18,4,366154,9,4,8,1,4,1,0,0,30,39,<=50K
617,52,4,163051,8,2,6,0,4,1,0,1628,40,39,<=50K
618,31,4,437200,10,2,4,0,4,1,0,0,40,25,<=50K
619,45,4,323798,13,2,3,0,4,1,7298,0,53,39,>50K
620,38,4,182570,10,2,6,0,4,1,0,0,38,39,>50K
621,21,4,200318,12,4,12,1,4,0,0,0,35,39,<=50K
622,33,4,48520,9,5,5,1,4,1,0,0,40,39,<=50K
623,39,4,130007,10,0,2,4,4,1,0,0,40,39,<=50K
624,31,4,166248,9,2,6,0,4,1,0,0,40,39,<=50K
625,43,4,203554,13,2,3,0,4,1,0,1902,50,39,>50K
626,64,3,192715,13,2,7,0,4,1,0,1672,10,39,<=50K
627,33,5,291333,13,2,3,0,4,1,7298,0,45,39,>50K
628,49,6,39140,9,2,4,0,4,1,0,0,60,39,<=50K
629,41,4,266439,9,2,6,0,4,1,0,0,40,39,<=50K
630,55,6,126840,10,0,6,1,4,1,0,0,40,39,<=50K
631,52,4,166419,10,0,0,1,2,0,0,0,37,39,<=50K
632,42,4,287129,13,0,10,1,2,1,0,0,40,39,<=50K
633,24,4,206827,10,4,0,3,4,0,0,0,30,39,<=50K
634,42,4,173888,9,3,0,1,4,1,0,0,52,39,>50K
635,41,7,253250,13,2,3,0,4,1,7298,0,40,39,>50K
636,35,4,337239,9,2,6,0,4,1,0,0,40,25,<=50K
637,71,3,113445,3,2,7,0,4,1,0,0,10,39,<=50K
638,54,0,201127,14,0,3,1,4,1,0,0,42,39,>50K
639,24,4,403107,3,4,5,2,4,1,0,0,40,25,<=50K
640,59,3,179078,9,6,7,4,2,0,0,0,40,39,<=50K
641,30,3,126402,7,4,7,4,2,0,0,0,40,39,<=50K
642,57,0,223892,13,2,3,5,4,0,0,0,40,39,>50K
643,58,7,191318,14,2,3,0,4,1,15024,0,40,39,>50K
644,32,4,394708,9,4,8,4,2,1,0,0,40,39,<=50K
645,22,4,119474,9,4,12,3,4,0,1055,0,25,39,<=50K
646,20,4,419984,9,0,8,4,4,0,0,0,25,39,<=50K
647,60,3,164730,13,2,7,0,4,1,0,0,40,39,>50K
648,51,4,190678,9,0,10,4,2,0,0,0,40,27,<=50K
649,26,1,197897,9,4,0,3,2,0,0,0,20,8,<=50K
650,33,4,286675,7,2,2,0,4,1,0,0,40,39,<=50K
651,19,4,191986,6,4,12,4,4,0,0,0,40,39,<=50K
652,50,6,90525,9,2,8,5,4,0,15024,0,20,39,>50K
653,32,4,56150,9,2,12,0,4,1,0,0,40,39,<=50K
654,51,1,248327,13,2,14,0,2,1,0,0,40,39,<=50K
655,18,4,90860,10,4,12,3,1,0,0,0,20,39,<=50K
656,35,0,104858,14,2,3,0,4,1,0,0,50,39,>50K
657,22,3,228686,10,0,7,3,4,1,0,1602,25,39,<=50K
658,46,4,196707,9,0,2,1,4,1,0,0,55,39,<=50K
659,37,4,29430,9,0,12,4,4,1,0,0,45,39,<=50K
660,45,4,54038,10,2,0,5,4,0,0,1902,20,39,>50K
661,63,4,281025,5,2,5,0,4,1,0,0,32,39,<=50K
662,53,4,258832,9,4,8,2,1,1,0,0,10,30,<=50K
663,24,4,131220,9,4,0,3,2,0,0,0,40,39,<=50K
664,65,3,190454,7,2,7,0,4,1,0,0,29,39,<=50K
665,43,4,315971,12,4,10,1,4,0,0,0,32,27,<=50K
666,47,4,265097,9,2,6,0,4,1,0,0,40,39,<=50K
667,41,4,185057,9,4,3,4,4,0,0,0,40,39,<=50K
668,27,4,169557,9,0,6,1,4,1,6849,0,40,39,<=50K
669,35,5,333636,9,2,3,0,2,1,0,0,75,39,>50K
670,19,4,181652,10,4,0,3,4,0,0,0,24,39,<=50K
671,47,4,34307,10,5,8,1,4,0,0,0,35,39,<=50K
672,25,0,198813,13,4,0,4,2,0,0,1590,40,39,<=50K
673,59,1,240030,15,2,3,0,4,1,0,0,40,39,>50K
674,28,4,226089,6,4,6,4,4,0,0,0,40,39,<=50K
675,17,4,190941,6,4,12,3,4,0,0,0,20,39,<=50K
676,21,4,160261,10,4,3,3,1,1,2463,0,50,8,<=50K
677,31,4,208458,9,0,12,4,3,0,0,0,40,25,<=50K
678,49,4,112761,9,0,5,1,4,0,0,0,40,39,<=50K
679,48,1,67716,14,2,10,0,4,1,7688,0,50,39,>50K
680,60,6,121076,16,0,12,1,4,1,0,0,20,39,<=50K
681,33,6,182556,8,4,14,1,4,1,0,0,40,39,<=50K
682,40,4,231348,9,2,2,0,4,1,0,0,40,39,>50K
683,42,4,55395,10,2,2,0,4,1,0,0,52,39,>50K
684,34,4,344073,9,2,14,0,4,1,5013,0,40,39,<=50K
685,38,0,318912,11,0,0,3,2,1,0,0,52,39,<=50K
686,58,6,237546,10,2,3,0,4,1,0,0,70,39,<=50K
687,20,4,346341,10,4,0,1,4,0,0,0,40,27,<=50K
688,52,4,305090,10,5,12,2,4,0,0,0,55,39,<=50K
689,22,1,198478,10,2,11,0,4,1,0,0,40,39,<=50K
690,24,4,321435,13,2,4,0,4,1,0,0,35,39,<=50K
691,39,4,259716,9,0,6,4,4,0,0,0,40,25,<=50K
692,41,4,191547,14,2,3,0,4,1,99999,0,55,39,>50K
693,37,3,171482,10,2,7,0,4,1,0,0,30,39,<=50K
694,56,4,225927,5,2,2,0,4,1,2580,0,40,39,<=50K
695,21,4,256504,9,4,8,1,4,0,0,0,40,39,<=50K
696,29,4,168526,9,0,12,4,4,0,0,0,25,39,<=50K
697,45,4,44489,11,0,8,1,4,1,0,0,10,39,<=50K
698,44,1,159449,10,2,11,0,4,1,0,0,80,39,>50K
699,54,4,387540,14,2,10,0,4,1,0,0,45,39,>50K
700,24,4,314819,10,4,2,1,4,1,2174,0,40,39,<=50K
701,40,4,34722,13,2,3,0,4,1,0,0,50,39,>50K
702,43,7,125831,13,4,10,3,4,1,99999,0,60,39,>50K
703,20,3,239805,10,4,7,1,4,1,0,0,16,39,<=50K
704,41,6,264663,7,0,8,1,4,0,0,0,40,39,<=50K
705,32,4,294121,11,0,0,1,4,0,0,0,40,39,<=50K
706,31,4,83912,13,2,0,5,4,0,0,0,25,25,<=50K
707,26,4,241626,9,0,0,1,4,1,0,0,40,39,<=50K
708,50,7,137815,13,2,2,0,4,1,0,0,40,39,>50K
709,62,5,153891,11,2,3,0,4,1,3137,0,40,39,<=50K
710,24,4,83774,9,2,8,0,4,1,2885,0,45,39,<=50K
711,58,4,199067,13,0,3,1,4,1,0,0,65,39,>50K
712,44,5,57233,10,2,2,0,4,1,0,0,40,39,>50K
713,44,4,211517,8,0,8,1,4,1,0,0,40,39,<=50K
714,37,5,132879,10,2,14,0,4,1,0,0,50,39,<=50K
715,65,6,72776,4,4,4,1,4,1,2964,0,40,39,<=50K
716,33,4,54318,9,2,2,0,4,1,0,0,40,39,<=50K
717,34,3,143582,9,3,7,1,1,0,0,0,37,36,<=50K
718,56,6,174564,14,2,10,0,4,1,0,0,60,39,>50K
719,35,4,179579,14,2,3,0,4,1,0,1977,48,39,>50K
720,33,4,187618,13,4,10,3,4,1,0,1741,40,39,<=50K
721,35,4,186819,13,2,13,0,4,1,0,0,48,39,>50K
722,47,6,60087,10,3,3,1,4,0,0,0,60,39,<=50K
723,35,6,28987,5,2,2,0,0,1,0,0,96,39,<=50K
724,56,4,187355,10,0,12,4,4,0,0,0,40,39,<=50K
725,29,5,218555,14,4,10,3,4,1,0,0,40,39,<=50K
726,53,5,94214,15,2,10,0,1,1,7298,0,50,37,>50K
727,42,4,204729,11,5,12,4,2,0,0,0,25,39,<=50K
728,20,3,281668,10,4,7,2,2,0,0,0,40,39,<=50K
729,24,4,236696,13,4,13,1,4,1,0,0,50,36,<=50K
730,33,4,179747,9,2,6,0,4,1,0,0,40,39,<=50K
731,42,4,187322,6,2,12,0,4,1,0,0,45,39,<=50K
732,38,7,116975,10,2,11,0,4,1,0,1887,50,39,>50K
733,32,4,205950,9,4,6,3,4,1,0,0,40,39,<=50K
734,20,6,190968,4,4,2,3,4,1,0,0,20,39,<=50K
735,32,4,160458,9,2,2,0,4,1,0,0,50,39,<=50K
736,28,1,190911,10,2,11,0,4,1,0,0,40,39,<=50K
737,51,4,85382,9,2,2,0,4,1,0,0,55,39,>50K
738,41,1,129793,9,4,8,3,4,1,0,0,30,39,<=50K
739,37,1,270181,12,3,8,4,2,0,0,0,50,39,<=50K
740,23,4,243723,9,2,8,5,4,0,0,0,40,39,<=50K
741,40,4,168113,9,2,2,0,4,1,0,0,40,39,<=50K
742,47,4,652784,6,2,6,0,4,1,0,0,40,39,<=50K
743,46,6,315984,9,2,3,0,4,1,0,0,50,39,<=50K
744,24,4,311311,13,4,12,1,4,1,0,0,40,39,<=50K
745,40,4,111336,9,0,6,4,2,0,0,0,28,39,<=50K
746,30,6,100252,9,2,6,3,1,1,0,0,60,35,<=50K
747,41,7,186990,15,6,10,1,3,0,0,0,52,39,>50K
748,37,7,241633,13,2,0,5,2,0,0,0,45,39,>50K
749,49,0,252616,9,2,14,0,1,1,0,0,40,30,<=50K
750,41,0,46366,13,2,3,5,2,0,0,0,50,39,>50K
751,52,1,266138,11,2,3,0,4,1,0,0,35,39,>50K
752,23,4,32732,10,4,12,1,4,1,0,0,50,39,<=50K
753,34,4,361978,9,0,2,4,2,0,1471,0,40,39,<=50K
754,25,7,77661,13,4,3,1,4,0,0,2444,40,39,>50K
755,44,5,60087,9,2,2,0,4,1,0,0,45,39,>50K
756,31,1,197550,9,0,10,4,4,1,0,0,33,39,<=50K
757,53,4,170701,13,0,0,4,4,0,0,0,40,39,<=50K
758,62,4,159822,9,2,3,0,4,1,0,0,50,39,>50K
759,35,4,211494,13,4,3,1,4,1,0,1876,55,39,<=50K
760,30,0,340899,13,4,10,1,4,1,0,0,40,39,<=50K
761,48,7,224752,9,2,0,5,4,0,0,0,40,39,>50K
762,36,4,102568,13,4,10,1,4,0,0,0,40,39,<=50K
763,32,4,220690,7,0,8,1,4,1,0,0,33,39,<=50K
764,22,4,303170,10,4,9,3,4,0,0,0,28,39,<=50K
765,17,3,143331,7,4,7,3,4,1,0,0,40,39,<=50K
766,19,4,192162,9,4,10,1,4,0,0,0,40,39,<=50K
767,26,4,201635,9,4,0,1,4,0,0,0,40,39,<=50K
768,20,3,55263,10,4,7,3,4,1,0,0,40,39,<=50K
769,56,7,133728,10,2,3,0,4,1,0,0,35,39,>50K
770,45,4,347025,4,6,8,4,4,0,0,0,21,39,<=50K
771,23,4,110998,10,4,0,3,1,0,0,0,40,30,<=50K
772,31,4,122347,9,5,5,1,4,1,0,0,40,39,<=50K
773,30,4,127875,7,4,12,4,4,0,0,0,8,39,<=50K
774,42,4,167534,9,2,5,0,4,1,5013,0,35,39,<=50K
775,27,7,152560,15,2,10,0,4,1,0,0,60,39,<=50K
776,37,4,265144,13,2,3,0,4,1,0,0,50,39,>50K
777,31,4,302679,9,4,6,1,4,1,0,0,60,39,<=50K
778,33,4,290763,13,5,10,1,4,0,0,0,40,39,<=50K
779,64,4,86837,1,2,5,0,1,1,0,0,40,30,<=50K
780,32,4,147118,9,0,8,1,4,0,0,0,40,39,<=50K
781,62,3,103575,9,2,7,0,4,1,5178,0,40,39,>50K
782,37,4,169469,10,2,2,0,4,1,0,0,40,39,>50K
783,25,4,189334,7,2,14,0,4,1,0,0,40,39,<=50K
784,49,4,139571,9,2,0,0,4,1,4064,0,40,39,<=50K
785,36,4,111545,13,2,10,0,4,1,0,1902,40,39,>50K
786,67,4,72776,10,2,5,0,4,1,10566,0,15,39,<=50K
787,54,4,307973,9,2,5,0,4,1,0,0,40,39,>50K
788,45,1,211666,16,4,10,1,4,0,0,0,40,39,>50K
789,30,4,143766,10,4,2,1,4,1,0,0,40,39,<=50K
790,39,7,112812,9,2,11,2,4,0,0,0,40,39,>50K
791,57,4,43290,6,0,8,1,0,0,0,0,20,39,<=50K
792,57,4,111385,6,4,8,1,4,1,0,0,40,39,<=50K
793,23,6,145744,9,2,4,0,4,1,0,0,40,39,<=50K
794,49,1,126754,9,2,8,2,4,1,0,0,40,21,<=50K
795,46,7,54260,13,2,10,0,4,1,0,0,10,39,<=50K
796,41,7,34895,13,4,13,1,4,0,0,0,43,39,<=50K
797,44,4,166740,11,2,13,0,4,1,0,0,45,39,>50K
798,25,4,143062,13,4,8,3,4,0,2463,0,30,39,<=50K
799,34,1,191957,13,2,2,0,2,1,0,0,45,39,>50K
800,24,4,109456,13,4,12,3,4,1,0,0,25,39,<=50K
801,32,4,198183,13,4,3,1,4,0,0,0,45,39,<=50K
802,27,1,157449,9,2,13,0,4,1,0,0,50,39,<=50K
803,67,4,53874,8,2,6,0,2,1,0,0,40,4,<=50K
804,36,4,191754,9,2,2,0,4,1,0,0,40,39,<=50K
805,40,4,320071,10,0,3,1,4,1,0,1408,48,39,<=50K
806,24,4,164574,9,2,14,0,4,1,0,0,40,39,<=50K
807,46,4,185870,13,2,12,0,4,1,0,1902,40,39,>50K
808,44,7,165745,9,0,0,4,4,0,0,0,38,39,<=50K
809,23,6,40323,10,2,2,0,4,1,0,0,40,39,<=50K
810,46,4,199378,15,4,10,1,4,1,0,0,90,39,<=50K
811,31,4,289889,11,4,13,1,4,1,0,0,40,39,<=50K
812,21,1,152200,10,2,11,3,2,1,0,0,40,39,<=50K
813,61,4,198231,9,2,2,0,4,1,0,0,40,39,<=50K
814,71,6,28865,9,2,4,0,4,1,0,0,15,39,<=50K
815,42,4,26915,13,2,3,0,4,1,0,0,40,39,>50K
816,27,3,108926,10,2,7,0,2,1,0,0,5,39,<=50K
817,21,7,204034,10,4,8,1,4,0,0,0,16,39,<=50K
818,21,4,243368,1,4,4,1,4,1,0,0,25,25,<=50K
